,X1 Real EU g,X1 0-Z:0-Z,X2 Real EU g,X2 0-Z:0-Z
4224,0.009868232754401633,0.011564462895103449,0.009868232754401633,0.012601524904094944
4225,0.009870568983746933,0.014012558060458959,0.009870568983746933,0.009766238420283133
4226,0.009872905213092233,0.013445351285112957,0.009872905213092233,0.006231408965409422
4227,0.009875241442437434,0.004589984434720119,0.009875241442437434,0.001702275311166106
4228,0.009877577671782732,-0.007574661884140032,0.009877577671782732,-0.002592343538363609
4229,0.009879913901128032,-0.012962817211904756,0.009879913901128032,-0.012977622753047344
4230,0.009882250130473233,-0.012191299764456352,0.009882250130473233,-0.012158381013345742
4231,0.009884586359818533,-0.005226697515168622,0.009884586359818533,-0.0050646335242681174
4232,0.009886922589163833,0.006306003826912927,0.009886922589163833,0.006941364868573625
4233,0.009889258818509033,0.013148884112360256,0.009889258818509033,0.009159397167219032
4234,0.009891595047854333,0.012276251158197152,0.009891595047854333,0.004858006779788916
4235,0.009893931277199633,0.0053503690816007225,0.009893931277199633,-0.00015076687248420051
4236,0.009896267506544832,-0.004525500152303619,0.009896267506544832,-0.003209166528888011
4237,0.009898603735890132,-0.009734288325748942,0.009898603735890132,-0.010119038258416336
4238,0.009900939965235334,-0.009804009533043142,0.009900939965235334,-0.011156629188797338
4239,0.009903276194580634,-0.004430993971782719,0.009903276194580634,-0.0030238295136073103
4240,0.009905612423925934,0.005710557541092424,0.009905612423925934,0.004555827086616416
4241,0.009907948653271133,0.013205334644834355,0.009907948653271133,0.01172688180795954
4242,0.009910284882616433,0.01200617050641635,0.009910284882616433,0.0062763633693745215
4243,0.009912621111961733,0.004421803651687819,0.009912621111961733,0.0002637332198947009
4244,0.009914957341306933,-0.005951799185794925,0.009914957341306933,-0.004794369794692916
4245,0.009917293570652233,-0.011401320546595949,0.009917293570652233,-0.012581924853086844
4246,0.009919629799997533,-0.011181893641946846,0.009919629799997533,-0.015523230678269953
4247,0.009921966029342732,-0.006213529617835226,0.009921966029342732,-0.0036851562732454126
4248,0.009924302258688032,0.005264411920830522,0.009924302258688032,0.00295552471825921
4249,0.009926638488033332,0.013572471814960857,0.009926638488033332,0.01450262509074785
4250,0.009928974717378533,0.01404668106033016,0.009928974717378533,0.013274049224282445
4251,0.009931310946723833,0.008871938472421839,0.009931310946723833,0.004726765926890716
4252,0.009933647176069134,-0.0055294445387089235,0.009933647176069134,-0.002475310778425409
4253,0.009935983405414333,-0.013679226801090858,0.009935983405414333,-0.012639206509763343
4254,0.009938319634759633,-0.014667846245904663,0.009938319634759633,-0.020294660485998168
4255,0.009940655864104933,-0.01183377311943065,0.009940655864104933,-0.011338058182005438
4256,0.009942992093450133,-0.0006727802639079028,0.009942992093450133,-0.0018386219190313063
4257,0.009945328322795433,0.012368729702477552,0.009945328322795433,0.012022613831718541
4258,0.009947664552140733,0.01406550327188196,0.009947664552140733,0.019433212971922367
4259,0.009950000781485934,0.014188080509286261,0.009950000781485934,0.011978549357334042
4260,0.009952337010831234,0.0036423809620916153,0.009952337010831234,0.0053610140950091185
4261,0.009954673240176532,-0.012565245680101454,0.009954673240176532,-0.006875757942269923
